CID,SMILES
76849774,C1=CN2C=NC(=C2C=N1)C=O
76849860,C1=C2N=CC(=CN2C=N1)C=O
76850079,C1=CN=C(C2=C1N=CO2)Cl
76850083,C1=CN=C(C2=C1NC(=S)O2)Br
76850293,C1=CC2=C(N=C1)N=C(S2)Br
76850294,C1=CC(=NC2=C1SC(=N2)Br)Cl
76850412,C1=C(C=NC2=C1SC=N2)C=O
76850429,C1=CN=C2C(=C1C=O)SC=N2
76850459,C1=C2C(=CN=C1Cl)N=C(S2)Br
76850486,C1=C2C(=CN=C1Br)N=CS2
76850538,C1=CC(=NC2=C1N=CS2)Br
76850692,C1=NOC2=C1C3=C(O2)ON=C3
76850693,C1=NOC2=C1C3=C(S2)ON=C3
76851036,C1=C(C(=CC(=C1F)F)Cl)O
76851348,C12=NC(=O)N=C1NC(=O)N2
76852221,C1=CC(=CN=C1)/C=N/Cl
77134589,C1=CNC2=C1C(=NC=N2)F
77231205,C1=CC(=O)NC(=C1Br)C=O
77231574,C1=C(NC(=C1)F)C=O
77245904,C1=C2C(=CNC1=O)C(=O)N=N2
77336396,C12=NNN=C1N=NC(=O)C2=O
77357197,C=C1C=NC(=O)N=C1
77835027,C=C1C=CC=C2C1=NC(=S)N2
77838500,C1=CC(=C(F)F)C(=O)N=C1
78069988,C=C1C=NC(=O)N=C1Cl
78069997,C1=CC(=O)OC2=C1C(=O)N=N2
78296755,C1=NC(=O)NC2=NC(=S)N=C21
79002421,C1=C(C(=S)NC=C1Cl)F
80121418,C1=CC(=NN2C1=NN=N2)Br
80240502,C1=COC=C1C2=CC=NO2
80476185,C1=C(SC=N1)C2=NNN=N2
80479345,C1=C(SC=N1)C2=NSC(=N2)Cl
80492643,C1=C(N=CS1)C2=NOC(=N2)Cl
80498537,C1=NNN=C1C2=NN=C(S2)Cl
80498545,C1=NNN=C1C2=NNC(=O)O2
80700485,C1=CN=CN2C1=NNC2=S
81718491,C1=CC2=C(C(=C1)Cl)C(=CN2)Cl
81718592,C1=C(SC(=C1Cl)Br)Cl
81719308,C1=CC2=C(C=C1F)NC=C2Cl
81928077,C(=O)C1=NN=C(S1)Cl
82017479,C1=C2C=NN=CN2NC1=O
82095343,C1=C(C=C(C2=C1N=CO2)Br)F
82095372,C1=C(C=C(C2=C1N=CO2)Br)Cl
82095373,C1=C(C=C(C2=C1N=CO2)Cl)Br
82095375,C1=C(C=C(C2=C1OC=N2)Br)Cl
82229625,C1=C2C(=CC(=C1F)F)OC=N2
82229667,C1=C2C(=CC(=C1F)Cl)OC=N2
82230691,C1=C(C=C(C2=C1N=CO2)F)Br
82274923,C1=CC2=CC=C(N2C=C1)Br
82276328,C1=CNC(=O)C2=C1C=C(S2)Cl
82276390,C1=CN=C(C2=C1C=C(S2)Cl)Br
82338149,C1=C(C=NC2=C1N=CO2)F
82338154,C1=C(C=NC2=C1NC(=O)O2)Cl
82374225,C1=CC2=C(C(=CS2)C=O)N=C1
82390225,C1=CN=C(C2=C1NC(=N2)Cl)Br
82390512,C1=CC2=C(C=C1Br)OC=C2Cl
82393739,C1=C2C(=NC(=N1)Br)N=CS2
82393740,C1=C2C(=NC=N1)N=C(S2)Br
82393741,C1=NC2=C(C(=N1)Br)SC=N2
82393742,C1=C2C(=NC=N1)SN=C2Br
82393743,C1=C2C=NSC2=NC(=N1)Br
82393755,C1=NC2=C(C(=N1)Br)NC(=O)O2
82393920,C1=CN=C2C(=N1)C=C(S2)Br
82393936,C1=NC2=NC(=O)NC(=C2N1)Br
82393937,C1=NC2=C(C(=N1)Br)NC(=O)N2
82394088,C1=C(C2=CSC=C2N=C1)Br
82394104,C1=CN=C2NC(=CN2C1=O)Br
82394107,C1=C(OC2=C(C=NC=C21)O)Br
82394295,C1=CNC(=O)C2=C1NC(=C2)Br
82396141,C12=C(ON=C1Br)SN=N2
82397543,C1=C2C(=NC(=N1)Br)C=NO2
82397545,C1=NOC2=C1C(=NC=N2)Br
82397546,C1=C2C=NOC2=NC(=N1)Br
82397985,C1=CN2C(=NC=N2)C(=N1)Br
82397987,C1=C2C=NOC2=CN=C1Br
82397988,C1=CC2=C(C(=C1)Br)ON=N2
82397989,C1=CC2=C(C=C1Br)ON=N2
82397990,C1=CC2=C(C=C1Br)N=NO2
82397991,C1=C(OC2=CN=CN=C21)Br
82397992,C1=C(OC2=NC=NC=C21)Br
82398509,C1=CN2C=C(N=C2N=C1)Br
82398510,C1=C2C=NC=NN2C(=C1)Br
82398511,C1=CN=C(N2C1=NC=C2)Br
82398512,C1=CN=C(N2C1=CC=N2)Br
82398514,C1=COC2=CC(=NC=C21)Br
82399185,C1=CN=CC2=C1NC(=C2)Br
82405601,C1=COC2=C(N=CN21)Br
82411010,C1=NOC(=C1C=O)Br
82411011,C1=NOC(=C1Br)C=O
82412224,C1=C2C(=C(C=N1)Cl)C=NS2
82414385,C1=CN=C(C2=NC=NC=C21)Cl
82414925,C1=CN=CC2=C1SN=C2C=O
82414927,C1=CN=CC2=C1N=C(S2)C=O
82415110,C1=CN=C(C2=C1SC=C2)C=O
82416457,C1=CN2C(=NC(=N2)Cl)N=C1
82416458,C1=C2C(=C(C=N1)Cl)C=NO2
82416459,C1=CN=C2C(=C1Cl)C=NO2
82416736,C1=CN=CC2=C1OC=C2Cl
82416977,C1=C2C(=CS1)OC(=N2)C=O
82416978,C1=C2C(=C(S1)C=O)N=CO2
82417025,C1=NC(=O)NC2=C1NC(=O)O2
82417496,C1=C(C2=C(S1)N=CO2)C#N
82417619,C1=NC(=NN2C1=NN=C2)C=O
82417666,C1=CN2C(=NC=N2)N=C1C=O
82417670,C1=C(OC2=CN=CN=C21)C=O
82417671,C1=C2C=NOC2=CN=C1C=O
82417674,C1=C(C=NC2=C1OC=N2)C=O
82417707,C1=CC2=NNC(=C2N=C1)C=O
82417708,C1=CN=CC2=C(NN=C21)C=O
82417711,C1=CC2=NN=CN2C=C1C=O
82417713,C1=COC2=C1C(=CN=C2)C=O
82417714,C1=CC2=NOC=C2C=C1C=O
82417733,C1=CN2C=C(C=C2C=N1)C=O
82417738,C1=CC2=COC=C2C=C1C=O
82417778,C1=CC2=CC=CN2C(=C1)C=O
82417831,C1=C(N=C(N=N1)Cl)C=O
82418597,C1=C2C(=CO1)OC(=N2)C=O
82418963,C1=C(C(=CO1)F)C=O
82418971,C1=C(NC=C1F)C=O
82418972,C1=CNC(=C1F)C=O
82554628,C1=NN=C2N(C1=O)N=C(S2)Cl
82596019,C1=CC(=O)NC(=C1Cl)C=O
82651154,C1=C(C(=CNC1=O)O)C=O
82651470,C1=CNC2=C1SC(=C2)C#N
82651487,C1=CN2C(=CSC2=N1)C#N
82651488,C1=CN2C=C(SC2=N1)C#N
82651712,C1=CC2=CN=NN2C(=C1)Cl
82651713,C1=CC(=CN2C1=CN=N2)Cl
82653361,C1=C2C(=NC(=N1)Cl)N=CS2
82658065,C1=CC2=C(N=C1)OC(=C2)Br
82662887,C1=CNC2=C(C1=O)SC(=C2)Br
83382715,C1=CN=CC2=C1SC(=N2)Br
83382722,C1=CN2C(=CN=C2Br)C=N1
83382740,C1=CN2C(=CN=C2Br)C(=O)N1
83383322,C1=CC2=NN=C(N2C=C1)C=O
83397211,C1=C(C(=C(C(=C1Br)O)F)F)F
83397682,C1=CC2=C(C=C1F)OC(=N2)Br
83409594,C1=C(C=C(C(=C1C=O)F)Cl)Cl
83409865,C1=CC(=C(C(=C1Cl)Br)F)Br
83409866,C1=C(C(=C(C(=C1Br)F)Br)F)F
83410433,C1=C(C(=C(C(=C1F)F)F)Br)O
83410434,C1=CC(=C(C(=C1O)F)Br)Br
83410480,C1=COC2=C1C(=CC(=C2)F)F
83478763,C1=C(OC=C1C=O)Cl
83479321,C1=CC2=C(C=C1C=O)ON=C2
83479367,C1=CC2=NN=NN2C=C1C=O
83479611,C1=CSC2=C(C=NN21)C=O
83484885,C1=CC2=CC(=NN2C=C1)Br
83668514,C1=C2C=NSC2=NC=C1Br
83668531,C1=C2C=NOC2=NC(=N1)Cl
83669149,C1=C2C=NC=NN2C=C1Br
83669491,C1=C(C=C(C2=C1C=NO2)Br)O
83669576,C1=CC2=C(C(=NO2)Br)N=C1
83670086,C1=C(C2=NC(=NC=C2N1)Br)Br
83670808,C1=CN2C(=C1)C=NN=C2Cl
83678667,C1=C2C=C(N=CN2N=C1)Cl
83678668,C1=C2C=C(N=CN2N=C1)Br
83679150,C1=C(SC2=C1NC(=O)N2)Br
83679188,C1=C(SC2=NC=C(N=C21)Cl)Br
83679342,C1=CC(=C(C2=C1OC=C2)Cl)F
83679656,C12=C(NC(=O)NC1=O)N=NS2
83679691,C1=NC2=C(C(=N1)Cl)N=NS2
83680290,C1=C2C(=NC=N1)OC(=N2)Cl
83680365,C1=NC(=C(O1)Br)C=O
83681126,C1=C2C=NOC2=CN=C1Cl
83681327,C1=CN=C(C2=NNN=C21)Br
83681707,C1=C(SC2=C1C(=O)NC2=O)Br
83754569,C1=CC2=C(C(=C1)F)OC(=N2)Br
83754570,C1=CC2=C(C(=C1)F)N=C(O2)Br
83762973,C1=CC2=C(C=C1Br)N=C(O2)Br
83762975,C1=CC2=C(C=C1Br)OC(=N2)Br
83776862,C1=C(N2C=NN=C2N=C1Cl)Cl
83776864,C1=C(C=NC2=NN=CN21)Cl
83791512,C1=C(C2=NN=CN2C=C1Cl)Br
83814500,C1=C(N=NC=N1)Br
83815406,C1=CN2C(=NC=N2)C=C1Cl
83815407,C1=CC(=NN2C1=CN=C2)Cl
83818964,C1=CC2=C(ON=C2C=C1)Br
83819081,C1=CC2=C(C(=C1)Br)N=NO2
83821400,C1=CN2C(=CC1=O)N=C(N2)Br
83823964,C1=CC=C2C(=C1)C(=C(O2)Br)Cl
83825482,C1=C(OC(=C1C=O)Br)Br
83826303,C1=CC(=CN2C1=CN=C2)C=O
83826304,C1=CN2C=NC=C2C=C1C=O
83826452,C1=CN=C2C(=C1Cl)N=CO2
83826453,C1=C2C(=CN=C1Cl)C=NO2
83826488,C1=C2C(=NC(=N1)Cl)OC=N2
83826489,C1=C2C(=NC(=N1)Cl)C=NO2
83827226,C1=C2C(=CN=C1Cl)C=NS2
83827273,C1=C2C(=NC(=N1)Cl)C=NS2
83827301,C1=C2C(=NC(=N1)Cl)SN=N2
83831586,C1=CN=C2C(=C1Br)N=CO2
83831587,C1=CC2=C(N=C1)OC(=N2)Br
83835576,C1=CN=C2C(=C1Br)SC=N2
83835825,C1=CC2=C(C=C1F)C(=NO2)Br
83835826,C1=CC2=C(C(=C1)F)ON=C2Br
83840977,C1=CC2=C(C(=C1)Cl)ON=C2Br
83845269,C1=CC2=C(C(=C1)Br)ON=C2Br
83845337,C1=C(NOC1=O)C=O
83854498,C1(=C(C(=NN=C1Cl)Cl)F)F
83854996,C1=CC2=C(C=C1F)C(=CN2)F
83854997,C1=CC2=C(C(=C1)F)NC=C2F
83872297,C1=NOC2=C1C(=O)OC2=O
83872416,C1=CN2C(=CN=N2)C=C1C=O
83872427,C1=C2C=NC=NN2C(=N1)C=O
83872429,C1=NC2=NC=C(N2N=C1)C=O
83873136,C1=CC(=C2C=NSC2=C1)C=O
83874637,C(=O)C1=NN=C(O1)Br
83875904,C1=C(NC(=N1)Cl)Br
83876738,C1=COC2=C(C=NN21)Br
83878246,C(=O)C1=NN=C(S1)Br
83880015,C1=CN2C(=CC=N2)C(=C1)Br
83880441,C1=C2C=NC=NN2C(=N1)Br
83886515,C1=C2C(=C(N1)Br)C(=O)NC2=O
83886520,C1=CN2C(=CN=C2Br)C=C1F
83888471,C1=C(C(=CC(=C1F)Br)O)C=O
83894622,C1=CN=C2N(C1=O)C=C(S2)Br
83894948,C1=CC2=CN=C(N2C(=C1)Cl)Br
83894949,C1=CC(=CN2C1=CN=C2Br)Cl
83894952,C1=CN2C=NC(=C2C(=C1)Br)Cl
83894953,C1=CC2=C(N=CN2C(=C1)Br)Cl
83894954,C1=CC2=C(N=CN2C=C1Br)Cl
83895303,C1=CN2C(=NC(=N2)Br)C=C1Cl
83895305,C1=CN2C(=NN=C2Br)C(=C1)Cl
83904342,C1=CN2C(=CN=C2Br)C(=C1)Br
83904345,C1=CN2C(=CN=C2Br)C=C1Br
83904346,C1=CN2C=NC(=C2C(=C1)Br)Br
83904348,C1=CC2=C(N=CN2C=C1Br)Br
83904434,C1=CN2C(=NN=C2Br)C=C1Br
83906143,C1=C(C(=NO1)C=O)Br
83917117,C1=CC2=C(C=C1F)C(=CO2)Br
83917118,C1=CC2=C(C=C1F)C=C(O2)Br
83918600,C1=C(C=C(C2=C1C=NS2)F)Br
84013427,C1=COC2=C1NC(=C2)C=O
84017179,C1=C(NC2=C1SC(=C2)Br)C=O
84020783,C(=O)C1=C(NC(=O)N1)Cl
84021467,C1=CC2=C(C(=C1)O)NC(=C2)Cl
84021473,C1=CC2=C(C=C(N2)Cl)C(=C1)O
84021474,C1=CC2=C(C(=C1)O)NC=C2Cl
84021554,C1=CC2=C(C(=C1)O)OC(=C2)Cl
84021557,C1=CC(=C2C=C(OC2=C1)Cl)O
84021558,C1=CC2=C(C(=C1)O)OC=C2Cl
84021561,C1=CC(=C2C(=C1)OC=C2Cl)O
84021646,C1=C2C(=CN=C1Cl)NC(=O)N2
84022899,C1=CC2=C(C(=C1)O)SC(=C2)Cl
84022902,C1=CC(=C2C=C(SC2=C1)Cl)O
84023011,C1=CNC(=O)C2=C1SC(=C2)Cl
84023433,C(=O)C1=C(NC(=O)N1)Br
84024402,C1=CN=CC2=C1N=C(N2)Br
84026608,C1=CC2=C(C(=C1)O)NC(=C2)Br
84026613,C1=CC2=C(C=C(N2)Br)C(=C1)O
84026614,C1=CC2=C(C(=C1)O)NC=C2Br
84026861,C1=CC2=C(C(=C1)O)OC(=C2)Br
84026864,C1=CC(=C2C=C(OC2=C1)Br)O
84026865,C1=CC2=C(C(=C1)O)OC=C2Br
84026869,C1=CC2=C(NC(=O)N2C=C1)Br
84026870,C1=CNC(=O)N2C1=C(C=C2)Br
84026871,C1=CNC(=O)N2C1=CC(=C2)Br
84026873,C1=CN2C(=CC=C2Br)C(=O)N1
84029116,C1=CC=C2C(=C1)C(=C(S2)Br)O
84029118,C1=CC2=C(C=C1O)C=C(S2)Br
84029119,C1=CC(=C2C=C(SC2=C1)Br)O
84029120,C1=CC2=C(C(=C1)O)SC=C2Br
84029696,C1=C(N2C=C(N=CC2=N1)Br)Cl
84029855,C1=C(OC2=NC(=NC=C21)Cl)Br
84029856,C1=NN2C(=C1Br)N=CN=C2Cl
84030430,C1=C(N=C2N1C=C(S2)Br)Cl
84031255,C1=C(SC2=NC(=NC=C21)Cl)Br
84032451,C1=CC2=C(C=C1Br)C=C(N2)Br
84032475,C1=CC2=C(C=C1Br)OC(=C2)Br
84032477,C1=CC2=C(C(=C1)Br)OC=C2Br
84032479,C1=CC2=C(C(=C1)Br)C(=CO2)Br
84038354,C1=C(C(=C(O1)Br)F)C=O
84038361,C1=C(C(=C(S1)Br)F)C=O
84038366,C1=C(C(=C(O1)Br)C=O)F
84038375,C1=C(C(=C(N1)Br)C=O)F
84038467,C1=C(OC(=N1)Cl)C=O
84038474,C1=CC2=C(C(=C1)Cl)C(=NO2)Br
84048144,C1=C(C=NC2=NNC(=S)N21)Br
84048186,C(=O)C1=C(SN=N1)Br
84048405,C1=C2C(=O)NN=CN2C(=C1)Cl
84048418,C1=C2N=NC=C(N2N=C1)Cl
84048419,C1=C(N2C(=C(C=N2)Br)N=N1)Cl
84048421,C1=NN=C2N=C(NN2C1=O)Br
84048434,C1=NC2=C(C(=N1)Cl)C(=NO2)Br
84048453,C1=NC2=NC=NN2C(=N1)Cl
84048459,C1=C(N2C(=NC=N2)N=N1)Cl
84048706,C1=NC2=NON=C2C(=N1)Cl
84048741,C1=C(SC2=C1C(=O)NN=N2)Br
84048784,C1=CC(=NC2=C1C=C(S2)Cl)Cl
84049023,C1=CN=C(C2=C1ON=C2Cl)Cl
84049025,C1=CN=C(C2=C1ON=C2Br)Cl
84049027,C1=CN=CC2=C1ON=C2Br
84049029,C1=CN=CC2=C1ON=C2Cl
84049200,C(=O)C1=C(C(=O)ON1)Br
84049204,C(=O)C1=C(C(=O)ON1)Cl
84049218,C1=C(NOC1=O)Cl
84049299,C1=COC2=CN=C(C=C21)Cl
84049300,C1=C2C=C(OC2=CN=C1Cl)Br
84049301,C1=C2C=C(OC2=CNC1=O)Br
84049303,C1=C2C=C(SC2=CNC1=O)Br
84049315,C1=C2C(=CN=C1Cl)C=C(S2)Br
84049316,C1=CSC2=CC(=NC=C21)Cl
84049317,C1=C2C(=CN=C1Cl)C=C(O2)Br
84049318,C1=C2C(=CNC1=O)C=C(O2)Br
84049319,C1=C2C(=CNC1=O)C=C(S2)Br
84049555,C1=CC(=C(C(=C1F)O)C=O)Br
84049929,C1=CC(=C2C=NOC2=C1)C=O
84054045,C1=C(C=C(C2=C1C=NN2)O)Br
84054372,C1=CC2=C(C(=C1)O)ON=C2Br
84061924,C1=CC2=C(C(=C1)Br)C(=NO2)Br
84063193,C(=O)C1=NOC(=N1)Cl
84063194,C(=O)C1=NC(=NO1)Cl
84063205,C1=C2C(=CNC1=O)NC(=O)N2
84063237,C1=C2C(=CNC1=O)NC(=N2)Cl
84070513,C1=CSC2=C1N=CC(=C2)Br
84070518,C1=CC(=NC2=C1C=C(O2)Cl)Cl
84070519,C1=CN=C2C(=C1Br)C=CO2
84070520,C1=CN=C2C(=C1Br)C=CS2
84070715,C1=NOC(=N1)Br
84070731,C1=C(C=NC2=C1N=C(O2)Br)Cl
84070920,C1=CN=C2C(=C1Cl)OC(=O)N2
84070922,C1=CN=C2C(=C1Cl)NC(=O)O2
84070928,C1=CC(=NC2=C1NC(=O)O2)Cl
84071438,C1=CN2C(=C(C=N2)Cl)N=C1
84075875,C1=C2C(=C(N=N1)Cl)OC(=O)N2
84075946,C1=C(C(=C(N=N1)Cl)Br)F
84075947,C1=C(C(=C(N=N1)Cl)Cl)F
84076183,C1=CN2C(=CC=NC2=N1)Br
84076184,C1=CNC2=NC=C(N2C1=O)Br
84076186,C1=C(N2C(=CN=C2N=C1)Br)Cl
84076238,C1=NSC(=C1Br)C=O
84083240,C1=C(C(=C(C(=C1Br)O)Cl)F)F
84083267,C1=CC2=C(C=NN2N=C1)Cl
84220551,C1=C(C(=C(C(=N1)Br)Cl)Br)Cl
84647772,C1=C(NN=C1Cl)F
84647879,C1=CN=C(N=C1C=O)F
84648117,C1=C(SC(=N1)F)C=O
84648210,C1=CNC2=C1C=C(N2)C=O
84648211,C1=CNC2=C1NC(=C2)C=O
84648233,C1=C(NC2=C1NC=N2)C=O
84648291,C1=CC2=NC=NN2C=C1F
84648322,C1=NNC2=C1C(=O)OC2=O
84648323,C1=CN2C(=NN=N2)C=C1F
84648479,C12=NON=C1C(=O)OC2=O
84649086,C1=CNC2=C1C=NC(=C2)C=O
84649200,C1=CC2=C(C(=NO2)C=O)N=C1
84649881,C1=CN=C(N2C1=CN=C2)Cl
84649883,C1=CN2C(=NC=N2)C(=C1)Cl
84650089,C1=CN=C2C(=C1Cl)OC=N2
84650091,C1=CN2C(=NC(=N2)Cl)C=N1
84650093,C1=CN2C(=N1)N=CN=C2Cl
84650100,C1=C(C=C(C2=C1ON=C2)F)F
84651754,C1=C(NC(=C1Cl)C=O)Cl
84651833,C1=CC2=C(C(=NS2)C=O)N=C1
84651997,C1=NNC(=C1Br)F
84651998,C1=C(NN=C1Br)F
84652273,C1=CN=CC2=CC(=NN=C21)Cl
84652274,C1=CC2=CC(=NN=C2N=C1)Cl
84652551,C1=C2C(=CN=C1Cl)N=CN=N2
84653245,C1=COC2=C(C=C(C=C21)Cl)O
84653597,C1=CNC(=O)C2=C1OC(=C2)Cl
84653598,C1=CNC(=O)C2=C1C=C(O2)Cl
84653599,C1=CC2=C(C=C1O)N=C(O2)Cl
84653600,C1=CC(=C2C(=C1)OC(=N2)Cl)O
84653617,C1=CN2C(=C(C=N2)Cl)C(=O)N1
84653939,C1=CC(=NC2=C1OC(=O)N2)Cl
84653940,C1=C2C(=CN=C1Cl)ONC2=O
84653942,C1=COC2=C(C=C(C=C21)F)Cl
84654233,C1=C(C=C(C2=C1C=NO2)Cl)F
84654234,C1=C2C=NOC2=CC(=C1Cl)F
84654235,C1=CC(=C(C2=C1ON=C2)F)Cl
84654246,C1=C2C(=NC=N1)N=C(S2)Cl
84655045,C1=CC(=C(C(=C1F)C=O)O)Cl
84655807,C(=O)C1=NC(=NO1)Br
84657680,C1=C(C=C(C(=C1O)Cl)F)Cl
84658749,C1=C(N=C(O1)Cl)Br
84658750,C1=C(OC(=N1)Cl)Br
84660341,C1=CNC2=C(C1=O)C=C(S2)Cl
84660720,C1=CC(=NC2=C1NC(=S)O2)Cl
84660722,C1=C(C=NC2=C1OC(=S)N2)Cl
84660723,C1=CC(=NC2=C1OC(=S)N2)Cl
84661237,C1=CC2=NC(=NN2C=C1Cl)Cl
84661238,C1=C(N2C(=C(C=N2)Cl)N=C1)Cl
84661240,C1=C(C=NC2=C1NC(=N2)Cl)Cl
84661801,C1=C(C=NC2=C1N=C(O2)Cl)Cl
84661802,C1=CC(=NC2=C1N=C(O2)Cl)Cl
84661804,C1=CC(=NC2=C1OC(=N2)Cl)Cl
84661806,C1=C(OC2=NC(=NC=C21)Cl)Cl
84661809,C1=C2C(=CN=C1Cl)ON=C2Cl
84668011,C1=CN=CN2C1=NC(=C2)Br
84668012,C1=CN2C=NC(=C2C=N1)Br
84668497,C1=NSC(=C1Cl)Br
84668628,C1=CN=C(C2=C1N=CO2)Br
84668629,C1=CN=CC2=C1C(=NO2)Br
84668631,C1=CN=CN2C1=NC(=N2)Br
84668632,C1=C2N=CN=C(N2N=C1)Br
84674761,C1=CC(=C(C(=C1O)F)Br)O
84676527,C1=C(C=C(C(=C1O)F)Br)F
84680087,C1=CNC(=O)C2=C1C=C(O2)Br
84680089,C1=CNC2=C(C1=O)C=C(O2)Br
84680090,C1=CN=C2C(=C1Br)NC(=O)N2
84680095,C1=CNC(=O)N2C1=C(N=C2)Br
84680096,C1=CNC(=O)N2C1=CN=C2Br
84680100,C1=CC2=C(C=C(N2)Br)C(=C1)F
84680101,C1=CC2=C(C=C1F)C=C(N2)Br
84680102,C1=CC2=C(C=C1F)NC(=C2)Br
84680103,C1=CC2=C(C(=C1)F)NC(=C2)Br
84680716,C1=CN=C2C(=C1Br)NC(=O)O2
84680717,C1=CN=C2C(=C1Br)OC(=O)N2
84680720,C1=CN2C=C(N=C2C(=C1)F)Br
84681487,C1=C(C=C(C2=C1C=NO2)Br)F
84681488,C1=C2C=NOC2=CC(=C1Br)F
84681489,C1=CC(=C(C2=C1ON=C2)F)Br
84688062,C1=C(C(=C(C(=C1Br)O)O)O)F
84690058,C1=CC(=C(C(=C1O)F)Cl)Br
84690059,C1=C(C=C(C(=C1O)Cl)F)Br
84690060,C1=CC(=C(C(=C1F)Br)O)Cl
84690061,C1=CC(=C(C(=C1O)Br)F)Cl
84690891,C1=C(N=C(O1)Br)Br
84690892,C1=C(C(=C(C(=C1F)F)Br)O)F
84693251,C1=CNC2=C(C1=O)C=C(S2)Br
84693952,C1=CC2=C(C=C1Cl)C=C(N2)Br
84694141,C1=CC2=C(C=C1Br)SC(=O)O2
84696173,C1=C(C=C(C2=C1C=NO2)Cl)Br
84696174,C1=C2C=NOC2=CC(=C1Br)Cl
84696176,C1=CC(=C(C2=C1ON=C2)Br)Cl
84696177,C1=CC(=C(C2=C1ON=C2)Cl)Br
84696179,C1=C(N=CN2C1=NC(=C2)Br)Cl
84696180,C1=C(C2=C(C=NN2)C(=N1)Cl)Br
84696181,C1=CN2C(=CC(=N2)Br)N=C1Cl
84696183,C1=CN=C(N2C1=NC=C2Br)Cl
84696187,C1=C(C=NC2=C1NC(=N2)Br)Cl
84696189,C1=C(N=CC2=NC(=CN21)Br)Cl
84696190,C1=CN2C(=C(N=C2Cl)Br)C=N1
84696192,C1=CN2C(=NC(=C2Cl)Br)C=N1
84697180,C1=CN=C(C2=C1N=C(O2)Cl)Br
84697181,C1=CN=C(C2=C1OC(=N2)Cl)Br
84697184,C1=C(N2C(=N1)N=CN=C2Cl)Br
84697185,C1=C2C(=NC(=N1)Cl)N=C(N2)Br
84702772,C1=C(C(=C(C(=C1Br)O)F)Cl)O
84702773,C1=C(C(=C(C(=C1F)Cl)Br)O)O
84702774,C1=C(C(=C(C(=C1F)O)Br)Cl)O
84703563,C1=NSC(=C1Br)Br
84714559,C1=C(C=C(C2=C1C=NO2)Br)Br
84714561,C1=CC(=C(C2=C1ON=C2)Br)Br
84714564,C1=C(C=NC2=NC(=CN21)Br)Br
84714566,C1=C(N=CC2=NC(=CN21)Br)Br
84714567,C1=CN2C(=C(N=C2Br)Br)C=N1
84714569,C1=CN2C(=NC(=C2Br)Br)C=N1
84716029,C1=C(ONC1=O)Cl
84716123,C1=C(ON=C1C=O)Cl
84716949,C1=C(ONC1=O)Br
84717350,C1=C2N=CC(=CN2NC1=O)Cl
84717430,C1=C2C(=NC=N1)SC(=N2)Cl
84717724,C1=C(ON=C1C=O)Br
84719214,C1=C(C=NC2=NC(=NN21)Cl)Cl
84721044,C1=C2C(=COC2=NC=N1)Br
84722813,C1=CN=CC2=C(C=NC=C21)Br
84723466,C1=CC(=CN2C1=CNC2=O)Br
84723616,C1=C(C=NC2=C(C=NN21)O)Br
84723691,C1=C(OC2=C1C(=O)NC=N2)Br
84723817,C1=C2C(=NC=N1)SC(=N2)Br
84725888,C1=C(ON=C1Br)Br
84726858,C1=C(C=NC2=NC(=NN21)Br)Cl
84766739,C1=C(C=C(C(=C1O)F)Cl)C=O
84766740,C1=C(C=C(C(=C1O)Cl)F)C=O
84767035,C1=C(N(N=N1)C=O)Br
84768860,C1=C(N(N=N1)Br)Cl
84782504,C1=CC2=C(C=C1O)NC(=N2)Br
84782505,C1=CC2=C(C(=C1)O)N=C(N2)Br
84783664,C1=C2C=C(NC2=NC=C1F)Br
84783665,C1=C(C=NC2=C1NC(=C2)Br)F
84783666,C1=CC2=C(C=C1F)NC(=N2)Br
84783667,C1=CC2=C(C(=C1)F)N=C(N2)Br
84786434,C1=C(C=C(C(=C1O)F)Br)C=O
84786435,C1=C(C=C(C(=C1O)Br)F)C=O
84790452,C1=C(C=C(C(=C1F)Br)Cl)O
84791189,C1=C(N(N=N1)Br)Br
84802038,C1=C(C(=C(C(=C1F)Cl)F)Br)O
84808748,C1=C(C(=CC(=C1Br)F)Br)O
84808749,C1=C(C=C(C(=C1O)F)Br)Br
84808750,C1=C(C=C(C(=C1O)Br)F)Br
84810762,C1=C(C=NC2=C1NC(=C2)Br)Br
84811210,C1=C(C=NC2=NC(=NN21)Br)Br
84814134,C1=C(C(=C(C(=C1F)Br)F)Br)O
84820473,C1=C(C=NC2=NC=NN21)F
85438523,C=C1C=CC2=C(N1)N=NC2=O
85527112,C1=CC(=C(C(=C1Br)Cl)Br)Br
85527116,C1=C(C(=CC(=C1Br)Br)Br)Cl
85536400,C1=C(C(=C(S1)Br)Cl)Cl
85538176,C1=COC(=O)C(=C1)F
85545036,C1=CC2=C(NC=CC2=S)N=C1
85580895,C1=NNC(=O)C(=O)C1=S
85587697,C1=C(NC(=C1F)F)F
85587749,C1=C(N(C(=C1)F)C=O)F
85589041,C1=C(N=C(O1)F)F
85589049,C1=NC(=C(O1)Br)Cl
85589091,C1=C2C(=NC(=N1)Br)N=C(S2)Br
85596076,C1=C(NC(=S)O1)Cl
85596823,C1=C(OC=C(C1=O)O)Cl
85603384,C1=CC(=C(C(=C1Br)O)O)Br
85605091,N1=PO1
85605092,N1=PS1
85607895,C1=C(C(=C(C(=C1Br)F)Br)Br)F
85612290,B1=NC=C1
